latitude,longitude,stars,review_count,is_open,is_chain,RestaurantsPriceRange2,Num_of_attributes_shared,RestaurantsTakeOut_True,RestaurantsTakeOut_False,RestaurantsDelivery_True,RestaurantsDelivery_False,OutdoorSeating_True,OutdoorSeating_False,RestaurantsReservations_True,RestaurantsReservations_False,RestaurantsGoodForGroups_True,RestaurantsGoodForGroups_False,GoodForKids_True,GoodForKids_False,Japanese,Nightlife,Coffee & Tea,Bars,Sandwiches,Breakfast & Brunch,Cafes,Chinese,Sushi Bars,Canadian (New),Pizza,Fast Food,Burgers,Specialty Food,Seafood,Italian,Bakeries,Vietnamese,American (Traditional),American (New),Asian Fusion,Desserts,Vegetarian,Mediterranean,Indian,repeat_users,age,reviews_per_week,reactions_per_week,sentiment_score,review_length,user_stars,similar_restaurants_density,all_restaurants_density,relative_reviews_count,relative_reviews_per_week,relative_stars,relative_user_stars,relative_repeat_users,relative_price
49.2715389,-123.106136,3.0,411,1,0,2,25,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.0,8.663013698630136,0.9479638009049773,1.5429864253393666,0.6622350835322195,123.08114558472553,3.0,6.0,244.0,2.042392146866709,1.2294069506177125,-0.7646077722885305,-0.7851396179148267,1.1149762555608256,0.4372900302235524
49.2269977,-123.0909235,4.5,264,1,0,2,22,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,5.67945205479452,0.9351806036615536,1.174171202375062,0.8309085185185183,109.32592592592593,5.0,1.0,72.0,4.831151474493753,5.484754010887219,1.6685595311797867,1.8402418191562095,1.5401711777874147,1.0281745265969475
49.263575,-123.149878,3.5,44,1,0,2,8,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,10.893150684931507,0.08518902123252202,1.2288969445882962,0.6627297872340426,151.3404255319149,4.0,8.0,286.0,-0.26127895854480293,-0.6529483187285889,-0.07186709138400421,0.249623804021767,0.1557905958356982,0.08569786870301858
49.2552748,-123.114984,3.5,17,0,1,2,14,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.23013698630137,0.10093299406276507,0.2137404580152672,0.7516235294117648,94.17647058823529,4.0,5.0,195.0,-0.5469095834670106,-0.504818329664272,0.07767942213560632,0.41099568824412414,-0.6142140054489901,0.46059916863231143
49.279825,-123.0993261,3.5,51,1,0,1,17,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,12.304109589041095,0.08195592286501377,0.1510560146923783,0.7296843137254901,135.5686274509804,4.0,32.0,350.0,-0.3260474871283714,-0.6153864030829239,-0.2835274399871831,0.13233346825766343,-0.6088208020241376,-1.3811035032596815
49.2671356,-123.1131742,2.5,29,1,1,2,19,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.923287671232877,0.06789297658862876,0.1451505016722408,0.37615862068965517,101.20689655172414,2.0,25.0,290.0,-0.42599159099428857,-0.575681774051499,-1.4242481708467924,-1.9128879349939503,-0.633310651448975,0.49259343723226956
49.2723364,-123.120256,4.5,14,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.7863013698630137,0.21304347826086958,0.10652173913043479,0.8026571428571428,87.92857142857143,5.0,16.0,542.0,-0.46025145564601544,-0.24525558269459474,1.6207602522678408,1.5834558917701202,-0.5800392399000825,0.3163196321243104
49.2934690692,-123.1321431611,3.5,23,0,0,2,15,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.6876712328767123,0.2727272727272727,0.7272727272727273,0.8487,144.625,4.0,4.0,388.0,-0.44193810882649187,-0.1880124938552582,-0.1113634624039259,0.2385435813732402,-0.29894215224419135,0.3074460031852373
49.2627411,-123.1021062,3.5,13,1,0,2,16,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,4.021917808219178,0.14772727272727273,0.06818181818181818,0.8703000000000001,106.0,4.0,13.0,298.0,-0.6133381853004123,-0.48294159569247425,-0.05136993832387649,0.28546534349076996,-0.6666945436844846,0.5751559108004468
49.321951,-123.072633,2.0,15,1,1,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,10.789041095890411,0.031549295774647886,0.015774647887323943,0.26097500000000007,82.0625,2.0,10.0,99.0,-0.6010961737661487,-0.9382784841115294,-2.1088784746999134,-1.8317244849397776,-0.2159750166944615,0.41084531595711965
49.2539547,-123.0901929,4.0,14,0,1,2,9,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,3.5616438356164384,0.07538461538461538,0.1723076923076923,0.6420857142857143,99.5,4.5,6.0,195.0,-0.5766167415915019,-0.7296918344040364,0.6289481671864198,0.8377523168411837,-0.6238302333122269,0.4366506358881759
49.2682704,-123.1536805,3.0,101,1,0,2,18,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,12.610958904109589,0.16336415675913693,0.34214002642007924,0.5839500000000001,102.16037735849056,3.0,15.0,245.0,0.3974433758417613,-0.32505864637251297,-1.0006159767494176,-1.061582794935664,0.7586242837584726,0.05037927218598766
49.2835792,-123.1128316,4.0,11,0,1,1,18,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,2.1013698630136988,0.10039113428943938,0.054758800521512385,0.7554818181818181,56.45454545454545,4.0,7.0,971.0,-0.49631107287936244,-0.5229975205024576,0.8010540273634381,0.4074341679033521,-0.5541123662265176,-1.16998192816958
49.2722878,-123.0697787,4.0,33,1,0,2,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,2.1397260273972605,0.3397058823529412,0.2058823529411765,0.7430969696969698,78.12121212121212,4.0,7.0,169.0,-0.4233157674753393,0.3816805512343808,0.711275421232943,0.18431355149564346,-0.727735630170799,0.48462800231342895
49.2567634195,-123.1848245067,4.5,14,1,0,2,12,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,6.964383561643835,0.05827263267429761,0.13839750260145683,0.7819562499999999,70.8125,5.0,4.0,49.0,-0.47280841715345784,-0.6270242006667365,1.333945937699831,1.381458993126863,0.22028548529008013,0.3162277660168378
49.2804064,-123.1069714,2.5,16,1,0,2,15,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,12.512328767123288,0.0611353711790393,0.19868995633187772,0.8204250000000001,193.375,2.0,36.0,716.0,-0.4418714054089398,-0.5957894034192811,-1.513545118123258,-1.8988643855820597,-0.5489863544376655,0.4019192067845848
49.2631615,-123.1206915,2.5,15,0,0,1,16,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,7.950684931506849,0.03859407305306685,0.0771881461061337,0.24158749999999998,106.4375,2.0,46.0,251.0,-0.5646426143628881,-0.7628013691880309,-1.429397638100208,-1.9063788391771461,-0.28458872002620733,-1.434730994181549
49.264562624,-123.1009969488,4.0,33,1,1,2,16,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.0,2.9726027397260273,0.2726231386025201,0.5372279495990836,0.7438558823529411,105.38235294117646,4.0,20.0,270.0,-0.40256482008086286,0.005423980478471468,0.6522691478549626,0.23838637986705036,-0.4048551538263264,0.5997896198933323
49.2684456,-123.1583513,4.5,18,0,0,2,16,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5315068493150685,0.6494845360824743,1.22680412371134,0.9320222222222222,176.5,5.0,29.0,255.0,-0.5491523063572602,1.6328545862069381,1.4918716350003576,1.4083117630668325,-0.6090209872301582,0.0960980150473579
49.2794552,-123.1299886,3.5,76,1,0,1,17,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,12.219178082191782,0.13611111111111113,0.28989898989898993,0.5997922077922077,90.0,4.0,34.0,848.0,-0.08217157781414207,-0.48991935227602484,0.06401707822448799,0.4183383883902846,-0.3457782089214911,-1.2475123327633508
49.2462607,-123.1009543,3.0,87,0,0,1,17,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,10.509589041095891,0.1624087591240876,0.32116788321167883,0.5432067415730334,115.03370786516854,3.0,10.0,129.0,-0.024091688448472943,-0.4959003964500455,-1.12231660773528,-1.1832463903032397,-0.30152322965534656,-1.523295661277216
49.2913739,-123.134968,3.5,13,0,0,1,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.7643835616438355,0.0713245997088792,0.061135371179039305,0.8229785714285712,67.0,4.0,8.0,418.0,-0.5336636621529297,-0.7763906327508396,-0.0857946317804897,0.24639250256104214,-0.30524851052686625,-1.5308922390581712
49.2810072,-123.0260286,4.0,19,0,0,2,13,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.8602739726027397,0.1958762886597938,1.8041237113402062,0.8998736842105263,120.42105263157895,4.0,2.0,11.0,-0.3578142504531535,-0.15481515668741605,0.4225771273642583,0.29323584560298366,-0.9396184772996339,0.6123724356957945
49.285555,-123.121625,4.5,28,1,1,2,21,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.652054794520548,0.18354430379746836,0.2848101265822785,0.7629517241379311,85.24137931034483,5.0,8.0,1047.0,-0.3817106665409841,-0.3096579837218696,1.6187749897533343,1.5943311015826334,-0.3190522610831655,0.36863048302123147
49.2268731355,-123.1287718206,3.0,166,1,1,2,19,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,7.64931506849315,0.4457121825542878,0.4843577475156422,0.48423526011560686,119.3757225433526,3.0,1.0,21.0,3.6672430084109493,3.9186557492617946,0.03691067352627798,-0.19943100880436623,3.507135583350036,0.7348469228349535
49.326692,-122.9504397,3.0,30,1,0,2,17,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,6.210958904109589,0.12932061978545886,0.6048867699642432,0.5003516129032258,89.45161290322581,3.0,2.0,11.0,-0.2922110221248189,0.1360419306393976,-0.3029196256855409,-0.18394180184548983,-0.04402254531628115,0.4714045207910318
49.3107128,-123.0817305,4.0,19,1,0,2,12,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.693150684931506,0.04318181818181818,0.04090909090909091,0.7797526315789475,83.21052631578948,5.0,4.0,98.0,-0.50290539686673,-0.787613828423723,0.5560218568936938,1.0933420542254886,-0.6744532734334623,0.41570416995404974
49.3740543,-123.2723469,3.0,21,1,0,2,17,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.610958904109589,0.05013642564802183,0.14085948158253753,0.4615857142857143,84.0,2.0,1.0,16.0,-0.39137149010668204,-0.5272463153542567,-0.19904685716450823,-0.8053572855295771,-0.6255432421712243,0.5360562674188973
49.2642995,-123.1717091,4.0,138,1,0,1,19,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.0,8.805479452054794,0.3208147676639084,0.5101845957988542,0.7463312500000006,93.58333333333333,4.0,9.0,163.0,0.9373553833710544,0.6231679369121711,0.599348661386057,0.08059521955175168,1.2231702886103948,-1.5545962242552105
49.2544023,-123.1153988,4.0,16,0,0,2,26,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,3.2273972602739724,0.09507640067911716,0.7665534804753821,0.8795624999999999,96.3125,4.0,11.0,143.0,-0.5841685215986734,-0.5462994675790198,0.8452102604444075,0.4072870263786723,-0.6026119573409384,0.3660882660734992
49.2627599,-123.0695472,2.5,44,1,1,1,15,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,12.345205479452055,0.07136384231989126,0.16175804259175353,0.2311577777777777,107.71111111111111,2.0,11.0,125.0,-0.25768278192422195,-0.6695361992700757,-1.4906627207362266,-2.1078394661766726,-0.4531455796759006,-1.467741935483871
49.2487365233,-123.185229376,4.0,55,1,1,2,20,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,12.556164383561644,0.09221359680075275,0.2931075041166784,0.6913982142857141,125.44642857142857,5.0,3.0,25.0,0.48158357086070663,0.0050785150715386695,0.8381580761249496,1.4496867800665167,-0.022507456830317206,0.4364357804719846
49.2635701,-123.1243597,3.0,9,0,0,2,15,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.9753424657534246,0.05801104972375691,0.02578268876611418,0.2773111111111111,76.0,3.0,18.0,242.0,-0.6149770686093902,-0.6572383077144336,-0.6307171287313376,-0.7044765904738213,-0.5787396591203818,0.4840507664618559
49.2763392,-123.1194231,2.0,20,1,0,4,10,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.169863013698631,0.05428460643660333,0.42070569988367584,0.197215,147.85,1.0,150.0,826.0,-0.433787746143328,-0.6306171691885972,-2.2782888309382137,-3.0813574499187832,-0.569210271420261,3.3467007341658213
49.3099559716,-123.0821187925,4.0,70,1,0,1,20,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,11.180821917808219,0.12769784172661872,0.16546762589928057,0.7635028169014083,74.52112676056338,4.0,8.0,96.0,0.6129456468161324,-0.2696465026651269,0.541064150588979,0.04826795516415325,-0.24348919528594776,-1.7529196424044293
49.2497658,-123.0900825,3.0,68,1,0,2,21,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4.824657534246575,0.2994420334779913,0.5337879727216367,0.6066797101449278,147.1304347826087,3.0,5.0,195.0,-0.09020143963298434,0.048758076126007126,-1.0109649151156315,-1.0413897469567424,-0.415192698420773,0.4585801220812102
49.2694549333,-123.1077216363,3.5,184,1,0,2,20,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0,6.205479452054795,0.6092475067996374,0.7012692656391658,0.6620630208333335,115.99479166666667,3.0,19.0,270.0,1.2242042259681334,0.82720031278187,-0.037534186519772424,-0.8371405181081356,1.5283902404743044,0.5229942408191298
49.2624955,-123.0911443,3.0,37,0,0,2,14,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.7095890410958905,0.16288539848749273,0.43979057591623033,0.7918399999999999,133.75,3.0,9.0,197.0,-0.3614632487932875,-0.43326065828896904,-0.970641423871097,-0.9605636151813665,0.06817521578821495,0.5877504060113172
49.2673319493,-123.2503747267,3.0,24,0,0,1,16,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.054794520547945,0.0760180995475113,0.0918552036199095,0.592,114.41666666666667,3.5,11.0,75.0,0.41668362863229114,-0.11441649319587077,0.0,0.4799329753266827,-0.5466081666101212,-0.9354143466934852
49.2579886,-123.1678342,4.0,30,1,0,3,17,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.3972602739726026,0.18292682926829268,0.24390243902439024,0.6420133333333332,129.7,4.0,16.0,109.0,-0.31498803110375856,0.19622701811524582,0.5736870306332619,0.10340457867838751,-0.7527206242428564,1.8580993218644908
49.2756323,-123.1221582,3.0,29,1,0,2,23,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.895890410958904,0.09698996655518395,0.30434782608695654,0.5530586206896552,94.27586206896552,3.0,10.0,730.0,-0.3873424688143216,-0.5683026752235467,-0.7116860320123227,-0.7481959409471889,-0.5864744338025583,0.2576213306885085
49.2787225744,-123.0995240516,3.0,16,1,1,1,10,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.8684931506849316,0.09001512859304084,0.1059001512859304,0.45975294117647064,84.17647058823529,3.0,23.0,355.0,-0.5208398704765923,-0.6034163294370424,-1.0094387066532884,-1.0132538347343676,-0.3971926649637368,-1.3714206874576287
49.2709156,-123.1550517,3.0,100,0,0,2,15,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.0,6.413698630136986,0.32293891499359245,1.1781290046988466,0.7349759259259258,169.16666666666666,3.0,30.0,215.0,0.3326617235045589,0.27222948935401975,-1.015230522455637,-1.0817803139231807,1.4717345094069743,0.06535023036762651
49.2822686,-123.1111531,3.0,8,0,0,1,10,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.3616438356164384,0.11267605633802817,0.28169014084507044,0.8139375,104.75,3.0,36.0,947.0,-0.5117777722140443,-0.49076826834090725,-0.7187503290881663,-0.7210085110751303,-0.5601251186995296,-1.1434068828584052
49.2681048,-123.0696176,3.5,64,1,0,1,17,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,9.75068493150685,0.13554913294797688,0.1800578034682081,0.5901716417910448,99.98507462686567,4.0,17.0,186.0,-0.0009338205386186462,-0.33055330413377976,-0.02227596939860622,0.2962680104662162,0.20964969917222023,-1.3401128537367566
49.275603,-123.113463,2.5,33,0,0,4,24,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,2.0,0.989041095890411,0.6786703601108034,1.8808864265927978,0.5543942857142857,213.28571428571428,2.0,32.0,747.0,-0.354001783914572,0.8551211565732618,-1.4882434844815153,-1.9080843589512204,-0.13116190251446153,3.5823991186888295
49.2639435,-123.1496569,4.0,20,1,0,2,17,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,11.013698630136986,0.045234248788368334,0.1379644588045234,0.8301749999999999,113.0,4.0,1.0,303.0,-0.5086814547975359,-0.7989407111402107,0.7233908886374916,0.2730554975945533,-0.5995515563170506,0.10925676730060599
49.2775916,-123.1255128,2.5,6,0,0,1,10,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.084931506849315,0.10606060606060606,0.21212121212121213,0.43316666666666664,103.33333333333333,2.0,69.0,902.0,-0.5538112570604714,-0.5371447817855983,-1.5135365008849804,-1.9265646366643394,-0.5678920663998598,-1.2265870719781657
49.2635355,-123.1233966,2.0,13,0,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,5.723287671232876,0.04691239827668741,0.0636668262326472,0.19837857142857146,96.78571428571429,2.0,16.0,237.0,-0.5744513703358638,-0.7171681097673451,-2.1701595888923695,-1.8798778445808406,-0.26426933962088417,-1.4369381897464646
49.2679972,-123.14901,3.5,52,0,0,2,14,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.3315068493150686,0.44418331374853115,1.126909518213866,0.8906537037037036,179.75925925925927,4.0,3.0,282.0,-0.15429030205866898,0.9320883778420699,-0.08304166193406119,0.2588957841043902,-0.060310572126111565,0.1617686391063721
49.2786039,-123.1220179,3.5,29,0,0,1,15,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.1232876712328768,0.5292682926829269,1.4341463414634146,0.7068193548387098,159.0,3.0,61.0,1053.0,-0.37653825519660067,0.5767518857899006,0.06380178647503254,-0.7354215466441021,-0.11217882174786468,-1.1889156243260097
49.256271,-123.1148358,3.0,36,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.904109589041096,0.41977309562398707,0.7828200972447326,0.23530540540540537,87.21621621621621,3.0,5.0,222.0,-0.32611198842922023,0.6717043602312714,-0.6775398692073181,-0.7903577464152647,-0.29844188201764343,0.49605947429081276
49.2793684,-123.0988074,3.5,51,1,1,1,19,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,12.512328767123288,0.0876761350928204,0.3099977633639007,0.47148392857142857,120.0,3.0,30.0,345.0,-0.3169107096441781,-0.5971076887914969,-0.2775996228414162,-1.0493716156746997,0.4295037624246981,-1.3707348143702258
49.2716609,-123.1549861,3.5,14,0,0,2,16,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1.0,2.547945205479452,0.11290322580645161,0.3161290322580645,0.80988,143.06666666666666,4.0,9.0,197.0,-0.5911973093755647,-0.5589027570447462,-0.18758174130605396,0.17059205413236528,-0.37644066669594783,0.08524011548212392
49.2570141,-123.1014822,3.5,114,1,0,2,18,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,12.575342465753424,0.1931141028470536,0.522180534098433,0.5277864,121.376,4.0,14.0,259.0,0.33454796539153436,-0.3572757380690386,-0.14756358865519797,0.21081408278734667,1.8476885611276725,0.46139402359259174
49.2558198,-123.1153698,3.5,191,1,0,2,22,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,11.830136986301369,0.3706311945748566,0.5568596765779865,0.7917694581280791,134.43349753694582,4.0,14.0,209.0,1.4774112607725498,0.4695273453764699,0.08046363591053748,0.42137338420471837,2.9669937921206992,0.5009371242993876
49.233797,-123.06565,4.0,74,1,0,2,18,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,10.501369863013698,0.14130146082337317,0.21195219123505976,0.7547276315789477,122.28947368421052,4.0,8.0,78.0,0.26523906746280435,-0.2935578177806485,0.7151316024950134,0.38515644241971164,-0.17244090831921755,0.7071067811865475
49.3149126,-123.0968408,4.0,21,1,0,2,10,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,8.487671232876712,0.05112881806108898,0.05810092961487384,0.684409090909091,108.22727272727273,4.0,1.0,34.0,-0.011554180832463332,-0.4774722726229681,0.58309518948453,0.2473853479976466,0.0,0.48154341234307685
49.3235761,-123.1019458,4.0,116,1,0,3,19,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0,7.564383561643836,0.31099397590361444,0.516566265060241,0.7870627118644067,115.14406779661017,4.0,4.0,61.0,2.0378096677864384,1.4252815561590872,0.6626446262095217,0.24267330086749572,0.3380288532587788,2.7093324959713865
49.2907918,-123.127017,2.0,16,1,0,2,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,12.189041095890412,0.04052098408104197,0.045586107091172216,0.5364875,78.25,2.0,40.0,560.0,-0.5065719513180564,-0.786022424488897,-2.364010920852498,-1.9548359482117212,-0.5526284479976622,0.2236067977499789
49.3204354,-123.0955666,3.0,9,1,1,1,14,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,7.487671232876712,0.023446222553033125,0.04168217342761444,0.49431111111111103,87.55555555555556,3.0,7.0,46.0,-0.6638343745330325,-0.7528592444576524,-0.5564718398169639,-0.6187983455093131,-0.5967860100145693,-1.7947636252688641
49.2479557,-123.09035,4.0,8,0,1,1,10,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4.306849315068493,0.04007633587786259,0.10241730279898219,0.8515444444444444,149.88888888888889,4.0,28.0,162.0,-0.6950851990739482,-0.9018197641933668,0.6264405461470322,0.22237479499833016,-0.4238363875442544,-1.4802508259789753
